PROLIFIC_PID	Task	word_1	word_2	word_3	word_4	word_5	word_6	word_7	word_8	word_9	word_10	word_11	word_12	word_13	word_14	word_15	word_16	word_17	word_18	word_19	word_20
6392 3553	CFA	knock	smack	smash	rip	blow	tear	break	slam	blast	pound	hammer	pummel	clobber	whack	wallop	thump	trounce	defeat	drub	steamroll
6392 3554	CFA	palm	fingertip	fingernail	finger	pinky	thumb	pinkie	wrist	ankle	shin	thigh	elbow	groin	knee	forearm	bicep	quadricep	hamstring	shoulder	kneecap
6392 3555	CFA	retread	tire	radial	whitewall	crankcase	chassis	bodywork	fender	fairing	mudguard	chrome	grille	valance	cowl	cowling	stiffener	sidewall	chainstay	bush	bushing
6392 3557	CFA	mining	miner	mine	coalmine	colliery	mineshaft	shaft	tram	ore	metallurgical	molybdenum	vanadium	uranium	tungsten	cobalt	copper	zinc	manganese	zircon	feldspar
6392 3558	CFA	nappy	diaper	diapere	toilete	bathe	shower	bath	bathroom	kitchen	toilet	commode	lavatory	loo	washroom	restroom	urinal	lav	bedpan	tub	bathtub
6392 3559	CFA	ukraine	russian	russians	poland	switzerland	croatia	sweden	denmark	germany	europe	england	italy	spain	barcelona	madrid	chelsea	liverpool	torre	hargreave	gerrard
6392 3560	CFA	georgette	chiffon	tulle	sequin	bodice	pleat	satin	taffeta	organdy	shirr	shantung	underskirt	voile	chambray	poplin	sateen	percale	jacquard	silk	brocade
6392 3561	CFA	foolish	unwise	irresponsible	reckless	recklessly	foolhardy	imprudent	irresponsibly	foolishly	stupidly	unwisely	rashly	carelessly	thoughtlessly	thoughtless	misguide	wrongheade	shortsighted	counterproductive	illogical
6392 3563	CFA	lock	padlock	hasp	deadbolt	jamb	doorframe	unlatche	unlatch	latch	lockable	gussete	retractable	detachable	removable	footrest	footr	backr	headr	backrest	armrest
6392 3564	CFA	determiner	determinant	predictor	barometer	gauge	indicator	yardstick	metric	measure	measurement	quantify	calculate	calculation	compute	recalculate	subtract	numerator	adjust	unadjuste	deflator
6392 3565	CFA	moraine	landform	topography	topographie	topographical	topographic	geological	geology	geochemistry	geophysical	geophysic	geologic	geologist	stratigraphy	stratigraphic	sedimentary	outcrop	porphyry	siliceous	gneiss
6392 3566	CFA	aggressively	cautiously	prudently	prudent	judicious	sensibly	sensible	pragmatic	thoughtful	tactful	forthright	forceful	strident	vehement	fervent	impassione	vociferous	vocal	vocally	outspoken
6392 3568	CFA	blurt	shout	scream	bellow	yell	holler	shriek	cry	sob	hug	weep	smile	clap	gasp	giggle	grin	laugh	smirk	chuckle	sigh
6392 3569	CFA	tautness	suppleness	supple	pliancy	suavity	breeziness	impishness	drollness	archness	wryness	slyness	subtlety	nuance	profundity	concision	directness	lyricism	lyrical	poetic	elegiac
6392 3570	CFA	lb	pound	lbs	kg	kilogram	kilo	gram	gms	gm	oz	ounce	karat	carat	tonne	ton	mt	tpa	calcine	kmt	rapeseed
6392 3571	CFA	huckleberry	berry	raspberry	blackberry	cherry	pear	apricot	strawberry	asparagus	rhubarb	peach	blueberry	tomato	tomatoe	lettuce	cucumber	broccoli	cauliflower	onion	potato
6392 3572	CFA	deride	excoriate	criticize	lambaste	chastise	castigate	scold	assail	lambast	denounce	chide	decrie	flay	slams	defend	laud	praise	applaud	condemn	deplore
6392 3573	CFA	drawl	accent	lilt	twang	brogue	inflection	intonation	cadence	mellifluous	dulcet	timbre	vibrato	legato	pianissimo	fortissimo	pizzicatos	tremolos	glissando	glissandi	pianissimos
6392 3574	CFA	shelter	shield	insulate	mitigate	counteract	alleviate	lessen	ameliorate	forestall	prevent	avert	minimize	avoid	sidestep	thwart	stymie	hinder	stifle	discourage	impede
6392 3575	CFA	recipe	cookbook	cook	bake	pastry	shortcake	crepe	dessert	savorie	scrumptious	tasty	yummy	delicious	delectable	savory	flavorful	tangy	spicy	garlicky	buttery
6392 3576	CFA	iverson	lebron	kobe	celtic	nba	cleveland	bryant	wallace	gordon	williams	jenning	derek	danny	richard	gilbert	joel	corey	henderson	crawford	gibb
6392 3577	CFA	filigree	glissando	glissandi	tremolos	pizzicatos	pizzicati	pizzicato	cadenza	cadenzas	scherzo	adagio	allegro	pianissimo	fortissimo	legato	toccata	andante	vivace	contrapuntal	fugue
6392 3578	CFA	olden	yore	yesteryear	bygone	throwback	nostalgic	nostalgia	sentimentality	sentimentalism	romanticism	classicism	modernism	minimalism	modernist	postmodern	postmodernism	conceptualism	expressionism	expressionist	surrealism
6392 3579	CFA	ambush	accost	attack	stab	assault	rape	molest	fondle	grope	proposition	masturbate	urinate	defecate	mace	punch	shove	stomp	bash	beat	manhandle
6392 3580	CFA	standout	mainstay	regular	stalwart	newcomer	returnee	freshman	underclassman	junior	sophomore	upperclassman	senior	starter	rookie	player	coach	teammate	guy	fella	lad
6392 3581	CFA	cyclosporine	vancomycin	antibiotic	interferon	antiviral	antibody	antibodie	antigen	peptide	protein	enzyme	molecule	receptor	gene	mutation	polymorphism	phenotype	loci	murine	somatostatin
6392 3582	CFA	surmount	overcome	conquer	vanquish	outlast	overpower	subdue	stun	beat	trounce	drub	outclass	outplay	steamroll	dominate	pummel	clobber	bludgeon	frustrate	stymie
6392 3583	CFA	lot	plenty	aplenty	abound	plentiful	galore	oodle	plethora	bevy	scad	boatload	slew	myriad	multitude	numerous	innumerable	various	several	many	dozen
6392 3584	CFA	merit	seniority	salary	wage	pension	retiree	retirement	retire	quit	resign	reappoint	reappointe	reappointment	resignation	ouster	oust	dismissal	demotion	demote	reassign
6392 3585	CFA	unsubordinated	subordinate	debenture	callable	noncallable	maturity	bond	eurobond	debt	indebtedness	borrowing	borrow	refinance	repayment	loan	lender	borrower	mortgage	lend	subprime
6392 3586	CFA	silk	brocade	embroidery	jacquard	shantung	voile	organdy	chiffon	tulle	taffeta	satin	pleat	shirr	georgette	underskirt	placket	chambray	poplin	sateen	percale
6392 3587	CFA	premier	preeminent	renowned	fame	famous	legendary	fable	venerable	story	revere	belove	venerate	illustrious	esteem	distinguish	respect	influential	prominent	eminent	prestigious
6392 3588	CFA	antifreeze	fluid	hydrate	dehydration	dehydrate	hypothermia	heatstroke	frostbite	sunburn	windburn	chilblain	hangnail	stye	calamine	poultice	liniment	astringent	salicylic	emollient	petrolatum
6392 3589	CFA	occupation	profession	discipline	specialty	specialization	competency	competence	expertise	aptitude	skill	ability	talent	strength	quality	trait	attribute	characteristic	adaptability	agility	dexterity
6392 3590	CFA	beautifully	brilliantly	wonderfully	fantastically	terrifically	amazingly	marvelously	splendidly	magnificently	excellently	superbly	expertly	masterfully	skillfully	adroitly	cleverly	deftly	shrewdly	cannily	artfully
6392 3591	CFA	whereupon	then	when	before	once	later	eventually	subsequently	promptly	swiftly	speedily	expeditiously	quickly	soon	immediately	shortly	after	finally	again	suddenly
6392 3592	CFA	incapacity	incompetence	stupidity	cowardice	cowardliness	arrogance	ingratitude	insensitivity	callousness	heartlessness	ignorance	hypocrisy	duplicity	mendacity	venality	perfidy	shamelessness	hubris	egotism	selfishness
6392 3593	CFA	reformatory	prison	inmate	jail	prisoner	convict	detainee	detention	incarceration	incarcerate	imprison	imprisonment	sentence	parole	penitentiary	correctional	correction	parolee	probationer	offender
6392 3594	CFA	homicide	murder	rape	killing	slaying	slay	kill	stab	stabbing	shooting	robbery	burglary	theft	larceny	housebreak	carjacking	carjack	heist	holdup	stickup
6392 3595	CFA	airbrush	retouch	vignette	haloe	aliase	jaggie	moire	ghost	parallax	brightness	pixel	magnification	aperture	viewfinder	autofocus	megapixel	telephoto	zoom	underexpose	flashgun
6392 3596	CFA	wrecker	tow	hauler	trucking	trucker	truck	vehicle	van	car	bus	taxis	taxicab	cab	cabby	taxi	minibus	rickshaw	motorbike	motorcycle	bike
6392 3597	CFA	arbutus	maidenhair	whorle	umbel	catkin	raceme	bract	sepal	petiole	staman	anther	stamen	pistil	inflorescence	cotyledon	corm	rhizome	tuberous	spirea	honeysuckle
6392 3598	CFA	handbag	lingerie	bras	undergarment	garment	dress	gown	frock	blouse	skirt	cardigan	legging	camisole	jean	denim	chambray	slouchy	culotte	capri	espadrille
6392 3599	CFA	colicky	colic	constipation	nausea	vomit	diarrhea	fever	rashe	earache	stomachache	itchiness	redness	eczema	acne	pimple	blackhead	zit	hangnail	stye	chilblain
6392 3600	CFA	denser	density	dense	densely	thickly	sparsely	diffusely	papillae	spheroidal	sepal	membranous	papilla	calculi	nodular	cystic	luminal	duodenal	lymphatic	bronchi	pharyngeal
6392 3601	CFA	technician	electrician	carpenter	plumber	tradesman	handyman	roofer	welder	weld	carpentry	woodworke	woodcarve	woodcraft	craftsman	artisan	tinsmith	blacksmith	cabinetmaker	upholsterer	shipwright
6392 3602	CFA	strew	toss	hurl	throw	heave	fling	lob	ricochet	flick	glance	rifle	dribble	carom	deflect	cannon	palm	volley	fizz	loft	miscue
6392 3603	CFA	thankfulness	gratefulness	kindness	selflessness	generosity	benevolence	magnanimity	graciousness	humility	humbleness	compassion	empathy	affection	admiration	gratitude	devotion	reverence	disdain	distaste	fondness
6392 3605	CFA	breach	transgress	violate	violation	contravention	flout	contravene	comply	adhere	obey	abide	disregard	ignore	disobey	defy	defiance	contrary	contradict	refute	rebut
6392 3606	CFA	hairdo	hair	hairstyle	tresse	mane	coif	coiffure	bouffant	pompadour	sideburn	mustache	beard	goatee	dreadlock	mohawk	afro	cornrow	braid	ponytail	wig
6392 3607	CFA	radiotherapist	physiotherapist	physiotherapy	chiropody	podiatry	chiropodist	podiatrist	osteopath	acupuncturist	dentist	hygienist	orthodontist	orthodontic	dental	dentistry	chiropractic	chiropractor	doctor	physician	surgeon
6392 3608	CFA	stream	river	creek	tributary	headwater	watershed	lake	waterway	estuary	wetland	marsh	shoreline	coastline	beach	reef	mangrove	intertidal	seabed	water	ocean
6392 3609	CFA	defend	denounce	flay	decrie	lambast	assail	lambaste	chide	criticize	chastise	scold	berate	castigate	mock	excoriate	deride	ridicule	bemoan	lament	complain
6392 3610	CFA	arouse	incite	foment	instigate	destabilize	undermine	derail	scupper	hamper	jeopardize	threaten	cripple	devastate	endanger	imperil	hinder	impede	disrupt	interfere	inhibit
6392 3611	CFA	hairless	shaggy	hairy	hirsute	bristly	spiky	straggly	bushy	shrubby	shrub	honeysuckle	spirea	spiraea	catalpa	bayberry	barberry	teasel	daphne	hebe	leave
6392 3612	CFA	road	highway	expressway	roadway	thoroughfare	throughway	interstate	freeway	overpass	underpass	viaduct	interchange	roundabout	median	intersection	crosswalk	sidewalk	pedestrian	bicyclist	cyclist
6392 3613	CFA	broadcloth	shantung	chambray	poplin	sateen	percale	tencel	preshrunk	loden	astrakhan	voile	organdy	shirr	placket	jabot	satin	pleat	chiffon	tulle	taffeta
6392 3614	CFA	frazzle	harry	hurry	frantic	panicky	panic	jittery	jumpy	nervous	fidgety	anxious	apprehensive	worried	fearful	terrify	petrify	scare	frighten	afraid	hesitant
6392 3615	CFA	richness	uniqueness	unique	distinctiveness	heritage	tradition	culture	cultural	culturally	multicultural	diversity	diverse	eclectic	eclecticism	sensibility	unconventionality	urbanity	cosmopolitan	bohemian	artsy
6392 3616	CFA	gyrate	shimmy	dance	dancer	ballerina	tutus	leotard	tight	legging	dress	frock	gown	blouse	skirt	corset	petticoat	crinoline	pinafore	shirtwaist	negligee
6392 3617	CFA	sik	chul	gyu	seong	yeong	jin	myung	yoon	hak	duk	kyong	jong	hee	ju	yong	kwang	woong	hyong	hwang	mok
6392 3618	CFA	knavery	imposture	casuistry	roguery	malignity	malevolence	villainy	slyness	ingenuousness	clownishness	dilettantism	humorlessness	pompousness	facetiousness	archness	wryness	drollness	impishness	suavity	hauteur
6392 3619	CFA	cooper	adze	whalebone	scrimshaw	carving	woodcarving	sculpture	sculptor	painter	ceramicist	artist	muralist	watercolor	painting	artwork	canvas	woodcut	etching	paint	portrait
6392 3620	CFA	nafta	zambia	zimbabwe	mugabe	ethiopia	kosovo	nigeria	lago	nigerian	abuja	yoruba	hausa	omo	abi	sef	isu	iya	hii	ndi	iyi
6392 3621	CFA	mansion	palace	castle	cathedral	edifice	monument	statue	sculpture	carving	woodcarving	tapestry	painting	artwork	canvas	watercolor	etching	woodcut	collage	triptych	portrait
6392 3622	CFA	exonerate	exculpate	absolve	implicate	incriminate	incriminatory	inculpate	perjure	indict	convict	acquit	acquittal	aquittal	prosecution	prosecutor	retrial	mistrial	jury	trial	juror
6392 3623	CFA	drollery	drollness	wryness	archness	breeziness	suavity	impishness	slyness	subtlety	nuance	pathos	poignancy	melancholy	melancholic	pensiveness	lyricism	soulfulness	playfulness	whimsy	whimsicality
6392 3624	CFA	obamacare	clinton	obama	hillary	mccain	gop	dem	hilary	kerry	pelosi	reid	doyle	jessie	lindsey	nigel	michele	whitney	courtney	derek	mitch
6392 3625	CFA	hoof	hoofs	hock	pastern	fetlock	foreleg	hindquarter	carpus	carpal	tubercle	tarsus	palpate	palpation	cartilage	fossa	maxillary	maxilla	femora	metacarpal	phalanx
6392 3626	CFA	angelina	selena	heidi	whitney	becky	danielle	lindsay	lindsey	michele	christina	gwen	nikki	vanessa	lori	kristin	jar	kristen	jackie	jensen	christine
6392 3627	CFA	bell	ring	rang	phone	contact	inquire	talk	speak	chat	reminisce	converse	interact	visit	meet	tour	attend	participate	partook	partaken	partake
6392 3628	CFA	rob	assault	accost	mug	carjack	gunpoint	knifepoint	rape	abduct	kidnap	murder	kill	slay	slaying	killing	shooting	massacre	abduction	stab	robbery
6392 3629	CFA	lesser scaup	gadwall	wigeon	widgeon	canvasback	merganser	mallard	waterfowl	geese	bird	swan	duck	cormorant	heron	egret	kingfisher	curlews	curlew	lapwing	lapwe
6392 3630	CFA	nursery	preschool	preschooler	toddler	child	infant	baby	newborn	mother	mom	dad	kid	parent	teenager	adult	adolescent	teen	preteen	tot	tyke
6392 3631	CFA	collegian	collegiate	freshman	sophomore	junior	varsity	underclassman	upperclassman	senior	starter	rookie	player	teammate	coach	scrimmage	quarterback	safety	linebacker	lineman	fullback
6392 3632	CFA	fishnet	sequine	sequin	tulle	taffeta	satin	chiffon	organdy	pleat	shirr	shantung	chambray	sateen	percale	voile	jacquard	georgette	underskirt	placket	raglan
6392 3633	CFA	twirl	prance	saunter	amble	stroll	stride	lope	strode	sprint	scamper	dart	scoot	glide	waltz	race	streak	skitter	slither	scurry	wander
6392 3634	CFA	rhythmic	rhythmical	rhythm	polyrhythm	syncopation	syncopate	melodic	melody	harmony	vocal	instrumental	melodically	harmonically	lyricism	lyrical	soulful	bluesy	jazzy	tuneful	propulsive
6392 3635	CFA	wallpaper	ringtone	download	downloadable	app	widget	plugin	toolbar	browser	mouseover	hotkey	xterm	emoji	smilie	spellchecke	bugzilla	openoffice	osx	linux	slackware
6392 3636	CFA	wound	injure	kill	murder	abduct	rape	assault	molest	fondle	masturbate	proposition	grope	accost	stab	slay	slaying	killing	massacre	shooting	stabbing
6392 3637	CFA	grafter	scalawag	blackguard	scallywag	freebooter	reprobate	rapscallion	rogue	crook	scoundrel	rascal	scumbag	cretin	moron	asshole	bonehead	idiot	bozo	numbskull	nitwit
6392 3638	CFA	wickedness	malevolence	depravity	perversity	stupidity	hubris	egotism	selfishness	arrogance	foolishness	folly	idiocy	inanity	dumbness	absurdity	silliness	lunacy	ridiculousness	ludicrousness	illogic
6392 3639	CFA	ensue	degenerate	erupt	subside	recede	dissipate	seep	percolate	linger	fester	persist	abate	worsen	exacerbate	aggravate	depress	weaken	diminish	dampen	erode
6392 3640	CFA	semicircular	pilaster	lintel	balustrade	baluster	mullion	casement	jamb	molding	panel	wainscot	wainscote	wainscotting	mansard	parquetry	satinwood	ormolu	marquetry	andiron	washstand
6392 3641	CFA	vertebra	pelvis	vertebras	femur	thighbone	vertebrae	tibia	fibula	clavicle	collarbone	kneecap	knee	tendon	ligament	cartilage	patella	scapula	sternum	forearm	elbow
6392 3642	CFA	operate	own	ownership	owner	proprietor	proprieter	founder	found	brainchild	pioneer	popularize	coin	invent	inventor	invention	xerography	typographer	lithographer	painter	sculptor
6392 3643	CFA	demography	geography	geology	geological	geologic	geologically	stratigraphy	stratigraphic	sedimentary	gneiss	siliceous	hornblende	overlie	porphyry	outcrop	underlain	lineament	extensional	alluvium	galena
6392 3644	CFA	overlook	ignore	disregard	misinterpret	misunderstood	misinform	mislead	misrepresent	lie	untruthful	truthful	forthright	candid	honest	frank	dishonest	disingenuous	hypocritical	irresponsible	reprehensible
6392 3645	CFA	winning	story	venerable	venerate	revere	belove	cherish	treasure	priceless	precious	prize	valuable	invaluable	indispensable	vital	crucial	key	critical	essential	important
6392 3646	CFA	oboe	woodwind	viola	clarinet	flute	saxophone	piano	bassoon	cello	trombone	tuba	sax	harmonica	guitar	mandolin	banjo	dulcimer	violin	harpsichord	vibraphone
6392 3647	CFA	dungeness crab	crab	scallop	lobster	shrimp	oyster	seafood	shellfish	mussel	fish	salmon	halibut	rockfish	grouper	amberjack	redfish	kingfish	tarpon	pompano	ladyfish
6392 3648	CFA	kinkiest	sauciest	bitchy	trashy	gayest	raunchiest	naughtiest	funniest	cool	funkiest	grooviest	hip	trendiest	chicest	posh	swankiest	tony	ritziest	plush	loveliest
6392 3649	CFA	outfield	infield	infielder	baseman	shortstop	catcher	centerfielder	fielder	outfielder	pitcher	hitter	hurler	righthander	lefty	hander	southpaw	reliever	pitch	bullpen	mound
6392 3650	CFA	purifie	purify	oxygenate	aerate	macerate	emulsifie	emulsify	moisten	acidifie	oxidize	dehydrate	coagulate	liquefie	congeal	denature	tenderize	abrade	discolor	deodorize	humidifie
6392 3651	CFA	unacquainted	enamor	intrigue	amuse	annoy	perturb	perplex	mystify	flabbergast	dumbfound	astonish	baffle	puzzle	bewilder	bemuse	nonplus	aghast	appal	horrify	dismay
6392 3652	CFA	misbegotten	misguide	shortsighted	myopic	wrongheade	foolish	irresponsible	unwise	foolhardy	imprudent	reckless	irresponsibly	recklessly	foolishly	unwisely	stupidly	stupid	dumb	moronic	silly
6392 3653	CFA	doyen	eminent	esteem	renowned	fame	legendary	famous	prominent	influential	respect	revere	venerate	belove	venerable	story	illustrious	hallow	fable	peerless	incomparable
6392 3654	CFA	buttress	undergird	foundational	fundamental	fundamentally	paradigm	notion	dogma	doctrine	shibboleth	orthodoxy	worldview	ideology	ideological	ideologically	ideologue	liberal	conservative	conservatism	liberalism
6392 3655	CFA	scooter	motorbike	bicycle	mope	moped	motorcycle	bike	minibike	car	vehicle	minivan	sedan	hatchback	coupe	roadster	hardtop	econobox	camry	suv	volvo
6392 3656	CFA	equip	outfit	construct	refurbish	refurbishment	refit	renovation	renovate	remodel	redecorate	refurnish	repaint	redo	redesign	upgrade	repair	spruce	beautify	beautification	streetscape
6392 3658	CFA	indicate	suggest	hint	signal	intimate	insist	acknowledge	stress	note	assert	emphasize	state	explain	remark	say	opined	contend	argue	conclude	point
